Vendor,,Offer #,Market,,Event Name,,,Event Date,AdPlan #,Ad Plan Name,,Marketer ,Rate,,,Tracking
,,333746,"Portland, OR",,Lana Del Rey,,,5/22/2015,86215,Lana Del Rey - Sleep Country Amphitheater (Ridgefield),,BGentry,$0.00 ,,,http://www.livenation.com/events/417843-may-22-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_PortlandOR_AmphitheaterNorthwest_LanaDelRey_PL_Standard_C_60642_99991231_99991231
,,333746,"Portland, OR",,Lana Del Rey,,,5/22/2015,86215,Lana Del Rey - Sleep Country Amphitheater (Ridgefield),,BGentry,$157.00 ,,,http://www.livenation.com/events/417843-may-22-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_PortlandOR_AmphitheaterNorthwest_LanaDelRey_PAP_Standard_O_42412_20141126_20141126
,,334637,Indianapolis,,Lana Del Rey,,,5/28/2015,86431,Lana Del Rey - Klipsch Music Center  (Noblesville),,KJohnston,$0.00 ,,,http://www.livenation.com/events/417836-may-28-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Indianapolis_KlipschMusicCenter_LanaDelRey_PL_Standard_C_60650_20150401_20150401
,,334637,Indianapolis,,Lana Del Rey,,,5/28/2015,86431,Lana Del Rey - Klipsch Music Center  (Noblesville),,KJohnston,$197.00 ,,,http://www.livenation.com/events/417836-may-28-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Indianapolis_KlipschMusicCenter_LanaDelRey_PAP_Standard_O_42415_20141201_20141201
,,335261,Chicago,,Lana Del Rey,,,5/30/2015,87600,Lana Del Rey - First Midwest Bank Amphitheatre (Tinley Park),,LSchoenholtz,$0.00 ,,,http://www.livenation.com/events/417835-may-30-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Chicago_FirstMidwestBankAmphitheatre_LanaDelRey_PL_Standard_C_60658_20150323_20150323
,,335261,Chicago,,Lana Del Rey,,,5/30/2015,87600,Lana Del Rey - First Midwest Bank Amphitheatre (Tinley Park),,LSchoenholtz,$197.00 ,,,http://www.livenation.com/events/417835-may-30-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Chicago_FirstMidwestBankAmphitheatre_LanaDelRey_PAP_Standard_O_42418_20141201_20141201
,,334620,Detroit,,Lana Del Rey,,,5/31/2015,86427,Lana Del Rey - DTE Energy Music Theatre (Clarkston),,DClark,$0.00 ,,,http://www.livenation.com/events/417862-may-31-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Detroit_DTEEnergyMusicTheatre_LanaDelRey_PL_Standard_C_60666_99991231_99991231
,,334620,Detroit,,Lana Del Rey,,,5/31/2015,86427,Lana Del Rey - DTE Energy Music Theatre (Clarkston),,DClark,$197.00 ,,,http://www.livenation.com/events/417862-may-31-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Detroit_DTEEnergyMusicTheatre_LanaDelRey_PAP_Standard_O_42421_20141201_20141201
,,333263,Toronto,,Lana Del Rey,,,6/3/2015,86002,Lana Del Rey - Molson Canadian Amphitheatre (Toronto),,BKehoe,$0.00 ,,,http://www.livenation.com/events/417844-jun-3-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Toronto_MolsonCanadianAmphitheatre_LanaDelRey_PL_Standard_C_60674_20141207_20141207
,,333263,Toronto,,Lana Del Rey,,,6/3/2015,86002,Lana Del Rey - Molson Canadian Amphitheatre (Toronto),,BKehoe,$317.00 ,,,http://www.livenation.com/events/417844-jun-3-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Toronto_MolsonCanadianAmphitheatre_LanaDelRey_PAP_Standard_O_42424_20141126_20141126
,,335193,Montreal,,Lana Del Rey,,,6/4/2015,87364,Lana Del Rey - Bell Centre (Montreal),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/419102-jun-4-2015-lana-del-rey?c=LN_NAC_SMPD_NAT_Twitter_Montreal_BellCentre_LanaDelRey_PL_Standard_C_60682_99991231_99991231
,,335193,Montreal,,Lana Del Rey,,,6/4/2015,87364,Lana Del Rey - Bell Centre (Montreal),,DefaultMarketer,$237.00 ,,,http://www.livenation.com/events/419102-jun-4-2015-lana-del-rey?c=LN_NAC_SMPD_NAT_Twitter_Montreal_BellCentre_LanaDelRey_PAP_Standard_O_42427_20141126_20141126
,,337233,Philadelphia ,,Lana Del Rey,,,6/6/2015,87368,Lana Del Rey - Borgata Resort Spa & Casino (Atlantic City),,DefaultMarketer,$0.00 ,,,
,,332373,Boston,,Lana Del Rey,,,6/9/2015,,,,,$0.00 ,,,http://www.livenation.com/events/452036-jun-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Boston_XfinityCenter_LanaDelRey_PAP_Standard_O_42433_99991231_99991231
,,332373,Boston,,Lana Del Rey,,,6/9/2015,,,,,$0.00 ,,,http://www.livenation.com/events/452036-jun-9-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Boston_XfinityCenter_LanaDelRey_PL_Standard_C_60698_99991231_99991231
,,334047,"Washington, DC",,Lana Del Rey,,,6/11/2015,86206,Lana Del Rey - Jiffy Lube Live (Bristow),,jxenakis,$0.00 ,,,http://www.livenation.com/events/417845-jun-11-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_WashingtonDC_JiffyLubeLive_LanaDelRey_PL_Standard_C_60706_20150511_20150511
,,334047,"Washington, DC",,Lana Del Rey,,,6/11/2015,86206,Lana Del Rey - Jiffy Lube Live (Bristow),,jxenakis,$357.00 ,,,http://www.livenation.com/events/417845-jun-11-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_WashingtonDC_JiffyLubeLive_LanaDelRey_PAP_Standard_O_42436_20141201_20141201
,,334559,Charlotte,,Lana Del Rey,,,6/13/2015,86400,Lana Del Rey - PNC Music Pavilion  (Charlotte),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417841-jun-13-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Charlotte_PNCMusicPavilion_LanaDelRey_PL_Standard_C_60714_99991231_99991231
,,334559,Charlotte,,Lana Del Rey,,,6/13/2015,86400,Lana Del Rey - PNC Music Pavilion  (Charlotte),,DefaultMarketer,$197.00 ,,,http://www.livenation.com/events/417841-jun-13-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Charlotte_PNCMusicPavilion_LanaDelRey_PAP_Standard_O_42439_20141126_20141126
,,334622,Atlanta,,Lana Del Rey,,,6/14/2015,86424,Lana Del Rey - Aarons Amphitheatre at Lakewood (Atlanta),,DefaultMarketer,$0.00 ,,,http://www.livenation.com/events/417842-jun-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Atlanta_AaronsAmphitheatreatLakewood_LanaDelRey_PL_Standard_C_60722_99991231_99991231
,,334622,Atlanta,,Lana Del Rey,,,6/14/2015,86424,Lana Del Rey - Aarons Amphitheatre at Lakewood (Atlanta),,DefaultMarketer,$237.00 ,,,http://www.livenation.com/events/417842-jun-14-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_Atlanta_AaronsAmphitheatreatLakewood_LanaDelRey_PAP_Standard_O_42442_20141126_20141126
,,334048,West Palm Beach,,Lana Del Rey,,,6/16/2015,86209,Lana Del Rey - Cruzan Amphitheatre (West Palm Beach),,ERieke,$0.00 ,,,http://www.livenation.com/events/417839-jun-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_WestPalmBeach_CoralSkyAmphitheatre_LanaDelRey_PL_Standard_C_60730_99991231_99991231
,,334048,West Palm Beach,,Lana Del Rey,,,6/16/2015,86209,Lana Del Rey - Cruzan Amphitheatre (West Palm Beach),,ERieke,$197.00 ,,,http://www.livenation.com/events/417839-jun-16-2015-lana-del-rey-endless-summer-tour?c=LN_NAC_SMPD_NAT_Twitter_WestPalmBeach_CoralSkyAmphitheatre_LanaDelRey_PAP_Standard_O_42445_20141201_20141201
